2024-12-30 18:16:31,664 - INFO - [Train] Using device: cuda
2024-12-30 18:16:31,666 - INFO - [Train] Dataset => max_length: 3000, sr: 44100, n_fft: 2048, hop_length: 512, total_files: 100
2024-12-30 18:16:31,666 - INFO - [Train] Dataset => max_length: 3000, sr: 44100, n_fft: 2048, hop_length: 512, total_files: 100
2024-12-30 18:16:31,667 - INFO - [Eval] Dataset => max_length: 3000, sr: 44100, n_fft: 2048, hop_length: 512, total_files: 50
2024-12-30 18:16:33,452 - INFO - [Train] Starting => Batch_size=2, LR=1e-05, Epochs=10
2024-12-30 18:30:38,303 - INFO - [Train] Epoch 6, Batch 6: Loss=0.038461
2024-12-30 18:30:38,749 - INFO - [Train] Epoch 6, Batch 7: Loss=0.043969
2024-12-30 18:30:39,208 - INFO - [Train] Epoch 6, Batch 8: Loss=0.030129
2024-12-30 18:30:54,197 - INFO - [Train] Epoch 6, Batch 9: Loss=0.042321
2024-12-30 18:30:54,738 - INFO - [Train] Epoch 6, Batch 10: Loss=0.034661
2024-12-30 18:30:55,260 - INFO - [Train] Epoch 6, Batch 11: Loss=0.037433
2024-12-30 18:30:55,776 - INFO - [Train] Epoch 6, Batch 12: Loss=0.045711
2024-12-30 18:30:56,297 - INFO - [Train] Epoch 6, Batch 13: Loss=0.035625
2024-12-30 18:30:56,830 - INFO - [Train] Epoch 6, Batch 14: Loss=0.032081
2024-12-30 18:30:57,364 - INFO - [Train] Epoch 6, Batch 15: Loss=0.040711
2024-12-30 18:30:57,885 - INFO - [Train] Epoch 6, Batch 16: Loss=0.044526
2024-12-30 18:31:18,878 - INFO - [Train] Epoch 6, Batch 17: Loss=0.031867
2024-12-30 18:31:19,399 - INFO - [Train] Epoch 6, Batch 18: Loss=0.038190
2024-12-30 18:31:19,952 - INFO - [Train] Epoch 6, Batch 19: Loss=0.044403
2024-12-30 18:31:20,430 - INFO - [Train] Epoch 6, Batch 20: Loss=0.031463
2024-12-30 18:31:20,896 - INFO - [Train] Epoch 6, Batch 21: Loss=0.035297
2024-12-30 18:31:21,417 - INFO - [Train] Epoch 6, Batch 22: Loss=0.035485
2024-12-30 18:31:21,943 - INFO - [Train] Epoch 6, Batch 23: Loss=0.031923
2024-12-30 18:31:22,429 - INFO - [Train] Epoch 6, Batch 24: Loss=0.033840
2024-12-30 18:31:36,643 - INFO - [Train] Epoch 6, Batch 25: Loss=0.036069
2024-12-30 18:31:37,244 - INFO - [Train] Epoch 6, Batch 26: Loss=0.123749
2024-12-30 18:31:37,836 - INFO - [Train] Epoch 6, Batch 27: Loss=0.028312
2024-12-30 18:31:49,896 - INFO - [Train] Epoch 6, Batch 28: Loss=0.036483
2024-12-30 18:31:50,445 - INFO - [Train] Epoch 6, Batch 29: Loss=0.028312
2024-12-30 18:31:50,977 - INFO - [Train] Epoch 6, Batch 30: Loss=0.067482
2024-12-30 18:31:51,521 - INFO - [Train] Epoch 6, Batch 31: Loss=0.038425
2024-12-30 18:31:52,073 - INFO - [Train] Epoch 6, Batch 32: Loss=0.136776
2024-12-30 18:31:52,576 - INFO - [Train] Epoch 6, Batch 33: Loss=0.037543
2024-12-30 18:31:53,183 - INFO - [Train] Epoch 6, Batch 34: Loss=0.031634
2024-12-30 18:31:53,731 - INFO - [Train] Epoch 6, Batch 35: Loss=0.032266
2024-12-30 18:32:11,589 - INFO - [Train] Epoch 6, Batch 36: Loss=0.031409
2024-12-30 18:32:12,134 - INFO - [Train] Epoch 6, Batch 37: Loss=0.039304
2024-12-30 18:32:12,668 - INFO - [Train] Epoch 6, Batch 38: Loss=0.041266
2024-12-30 18:32:13,212 - INFO - [Train] Epoch 6, Batch 39: Loss=0.032896
2024-12-30 18:32:13,652 - INFO - [Train] Epoch 6, Batch 40: Loss=0.033324
2024-12-30 18:32:14,980 - INFO - [Train] Epoch 6, Batch 41: Loss=0.034931
2024-12-30 18:32:15,506 - INFO - [Train] Epoch 6, Batch 42: Loss=0.037177
2024-12-30 18:32:16,066 - INFO - [Train] Epoch 6, Batch 43: Loss=0.029340
2024-12-30 18:32:22,164 - INFO - [Train] Epoch 6, Batch 44: Loss=0.031453
2024-12-30 18:32:22,624 - INFO - [Train] Epoch 6, Batch 45: Loss=0.037322
2024-12-30 18:32:23,052 - INFO - [Train] Epoch 6, Batch 46: Loss=0.038674
2024-12-30 18:32:23,502 - INFO - [Train] Epoch 6, Batch 47: Loss=0.033623
2024-12-30 18:32:23,962 - INFO - [Train] Epoch 6, Batch 48: Loss=0.029372
2024-12-30 18:32:27,267 - INFO - [Train] Epoch 6, Batch 49: Loss=0.034984
2024-12-30 18:32:27,711 - INFO - [Train] Epoch 6, Batch 50: Loss=0.037897
2024-12-30 18:32:29,139 - INFO - [Train] Epoch 6 completed -> Avg Loss: 0.039951
2024-12-30 18:32:29,139 - INFO - [Train] Epoch 6 completed -> Avg Loss: 0.039951
2024-12-30 18:32:29,156 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_6.pth
2024-12-30 18:32:29,156 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_6.pth
2024-12-30 18:32:29,157 - INFO - [Train] Epoch 7/10 started.
2024-12-30 18:33:02,316 - INFO - [Train] Epoch 7, Batch 1: Loss=0.029762
2024-12-30 18:33:02,843 - INFO - [Train] Epoch 7, Batch 2: Loss=0.036082
2024-12-30 18:33:03,367 - INFO - [Train] Epoch 7, Batch 3: Loss=0.035380
2024-12-30 18:33:03,888 - INFO - [Train] Epoch 7, Batch 4: Loss=0.031054
2024-12-30 18:33:04,393 - INFO - [Train] Epoch 7, Batch 5: Loss=0.030619
2024-12-30 18:33:05,457 - INFO - [Train] Epoch 7, Batch 6: Loss=0.034627
2024-12-30 18:33:05,983 - INFO - [Train] Epoch 7, Batch 7: Loss=0.036479
2024-12-30 18:33:06,515 - INFO - [Train] Epoch 7, Batch 8: Loss=0.033300
2024-12-30 18:33:24,627 - INFO - [Train] Epoch 7, Batch 9: Loss=0.045136
2024-12-30 18:33:25,114 - INFO - [Train] Epoch 7, Batch 10: Loss=0.029251
2024-12-30 18:33:25,573 - INFO - [Train] Epoch 7, Batch 11: Loss=0.029953
2024-12-30 18:33:26,034 - INFO - [Train] Epoch 7, Batch 12: Loss=0.040016
2024-12-30 18:33:26,494 - INFO - [Train] Epoch 7, Batch 13: Loss=0.038879
2024-12-30 18:33:27,767 - INFO - [Train] Epoch 7, Batch 14: Loss=0.038052
2024-12-30 18:33:28,253 - INFO - [Train] Epoch 7, Batch 15: Loss=0.030410
2024-12-30 18:33:28,788 - INFO - [Train] Epoch 7, Batch 16: Loss=0.039833
2024-12-30 18:33:43,353 - INFO - [Train] Epoch 7, Batch 17: Loss=0.028154
2024-12-30 18:33:43,813 - INFO - [Train] Epoch 7, Batch 18: Loss=0.027950
2024-12-30 18:33:44,296 - INFO - [Train] Epoch 7, Batch 19: Loss=0.032914
2024-12-30 18:33:44,843 - INFO - [Train] Epoch 7, Batch 20: Loss=0.032667
2024-12-30 18:33:45,384 - INFO - [Train] Epoch 7, Batch 21: Loss=0.030075
2024-12-30 18:33:45,874 - INFO - [Train] Epoch 7, Batch 22: Loss=0.038210
2024-12-30 18:33:46,415 - INFO - [Train] Epoch 7, Batch 23: Loss=0.032590
2024-12-30 18:33:46,967 - INFO - [Train] Epoch 7, Batch 24: Loss=0.034829
2024-12-30 18:34:04,724 - INFO - [Train] Epoch 7, Batch 25: Loss=0.037645
2024-12-30 18:34:05,283 - INFO - [Train] Epoch 7, Batch 26: Loss=0.029838
2024-12-30 18:34:05,775 - INFO - [Train] Epoch 7, Batch 27: Loss=0.028125
2024-12-30 18:34:06,252 - INFO - [Train] Epoch 7, Batch 28: Loss=0.032580
2024-12-30 18:34:06,723 - INFO - [Train] Epoch 7, Batch 29: Loss=0.034139
2024-12-30 18:34:07,241 - INFO - [Train] Epoch 7, Batch 30: Loss=0.065345
2024-12-30 18:34:07,692 - INFO - [Train] Epoch 7, Batch 31: Loss=0.035209
2024-12-30 18:34:08,184 - INFO - [Train] Epoch 7, Batch 32: Loss=0.031565
2024-12-30 18:34:18,479 - INFO - [Train] Epoch 7, Batch 33: Loss=0.034591
2024-12-30 18:34:18,973 - INFO - [Train] Epoch 7, Batch 34: Loss=0.030399
2024-12-30 18:34:37,240 - INFO - [Train] Epoch 7, Batch 35: Loss=0.035147
2024-12-30 18:34:37,729 - INFO - [Train] Epoch 7, Batch 36: Loss=0.036479
2024-12-30 18:34:38,205 - INFO - [Train] Epoch 7, Batch 37: Loss=0.040569
2024-12-30 18:34:38,678 - INFO - [Train] Epoch 7, Batch 38: Loss=0.031786
2024-12-30 18:34:39,121 - INFO - [Train] Epoch 7, Batch 39: Loss=0.035674
2024-12-30 18:34:39,592 - INFO - [Train] Epoch 7, Batch 40: Loss=0.040282
2024-12-30 18:34:40,026 - INFO - [Train] Epoch 7, Batch 41: Loss=0.037080
2024-12-30 18:34:40,451 - INFO - [Train] Epoch 7, Batch 42: Loss=0.133508
2024-12-30 18:34:49,339 - INFO - [Train] Epoch 7, Batch 43: Loss=0.040724
2024-12-30 18:34:49,766 - INFO - [Train] Epoch 7, Batch 44: Loss=0.029014
2024-12-30 18:34:50,191 - INFO - [Train] Epoch 7, Batch 45: Loss=0.038164
2024-12-30 18:34:50,617 - INFO - [Train] Epoch 7, Batch 46: Loss=0.028048
2024-12-30 18:34:51,039 - INFO - [Train] Epoch 7, Batch 47: Loss=0.155269
2024-12-30 18:34:51,459 - INFO - [Train] Epoch 7, Batch 48: Loss=0.040379
2024-12-30 18:34:51,882 - INFO - [Train] Epoch 7, Batch 49: Loss=0.035244
2024-12-30 18:34:52,303 - INFO - [Train] Epoch 7, Batch 50: Loss=0.028406
2024-12-30 18:34:53,993 - INFO - [Train] Epoch 7 completed -> Avg Loss: 0.039229
2024-12-30 18:34:53,993 - INFO - [Train] Epoch 7 completed -> Avg Loss: 0.039229
2024-12-30 18:34:54,015 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_7.pth
2024-12-30 18:34:54,015 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_7.pth
2024-12-30 18:34:54,016 - INFO - [Train] Epoch 8/10 started.
2024-12-30 18:35:27,601 - INFO - [Train] Epoch 8, Batch 1: Loss=0.034845
2024-12-30 18:35:37,973 - INFO - [Train] Epoch 8, Batch 2: Loss=0.037535
2024-12-30 18:35:49,328 - INFO - [Train] Epoch 8, Batch 3: Loss=0.030734
2024-12-30 18:35:49,795 - INFO - [Train] Epoch 8, Batch 4: Loss=0.033950
2024-12-30 18:35:50,265 - INFO - [Train] Epoch 8, Batch 5: Loss=0.036308
2024-12-30 18:35:50,819 - INFO - [Train] Epoch 8, Batch 6: Loss=0.029694
2024-12-30 18:35:51,414 - INFO - [Train] Epoch 8, Batch 7: Loss=0.031274
2024-12-30 18:35:51,989 - INFO - [Train] Epoch 8, Batch 8: Loss=0.029808
2024-12-30 18:35:52,493 - INFO - [Train] Epoch 8, Batch 9: Loss=0.040571
2024-12-30 18:36:00,023 - INFO - [Train] Epoch 8, Batch 10: Loss=0.030989
2024-12-30 18:36:09,535 - INFO - [Train] Epoch 8, Batch 11: Loss=0.034723
2024-12-30 18:36:10,057 - INFO - [Train] Epoch 8, Batch 12: Loss=0.036579
2024-12-30 18:36:10,566 - INFO - [Train] Epoch 8, Batch 13: Loss=0.032657
2024-12-30 18:36:11,133 - INFO - [Train] Epoch 8, Batch 14: Loss=0.030839
2024-12-30 18:36:11,670 - INFO - [Train] Epoch 8, Batch 15: Loss=0.031630
2024-12-30 18:36:12,182 - INFO - [Train] Epoch 8, Batch 16: Loss=0.031517
2024-12-30 18:36:12,693 - INFO - [Train] Epoch 8, Batch 17: Loss=0.032288
2024-12-30 18:36:19,369 - INFO - [Train] Epoch 8, Batch 18: Loss=0.027963
2024-12-30 18:36:33,536 - INFO - [Train] Epoch 8, Batch 19: Loss=0.031748
2024-12-30 18:36:34,074 - INFO - [Train] Epoch 8, Batch 20: Loss=0.027937
2024-12-30 18:36:34,647 - INFO - [Train] Epoch 8, Batch 21: Loss=0.134624
2024-12-30 18:36:35,211 - INFO - [Train] Epoch 8, Batch 22: Loss=0.040386
2024-12-30 18:36:35,756 - INFO - [Train] Epoch 8, Batch 23: Loss=0.037775
2024-12-30 18:36:36,275 - INFO - [Train] Epoch 8, Batch 24: Loss=0.030883
2024-12-30 18:36:36,776 - INFO - [Train] Epoch 8, Batch 25: Loss=0.033118
2024-12-30 18:36:37,278 - INFO - [Train] Epoch 8, Batch 26: Loss=0.065597
2024-12-30 18:36:47,987 - INFO - [Train] Epoch 8, Batch 27: Loss=0.035951
2024-12-30 18:36:52,871 - INFO - [Train] Epoch 8, Batch 28: Loss=0.032421
2024-12-30 18:36:53,508 - INFO - [Train] Epoch 8, Batch 29: Loss=0.030758
2024-12-30 18:36:54,117 - INFO - [Train] Epoch 8, Batch 30: Loss=0.032501
2024-12-30 18:36:54,613 - INFO - [Train] Epoch 8, Batch 31: Loss=0.030134
2024-12-30 18:36:55,107 - INFO - [Train] Epoch 8, Batch 32: Loss=0.039866
2024-12-30 18:36:55,691 - INFO - [Train] Epoch 8, Batch 33: Loss=0.033800
2024-12-30 18:36:56,223 - INFO - [Train] Epoch 8, Batch 34: Loss=0.036167
2024-12-30 18:37:08,788 - INFO - [Train] Epoch 8, Batch 35: Loss=0.041087
2024-12-30 18:37:15,504 - INFO - [Train] Epoch 8, Batch 36: Loss=0.037793
2024-12-30 18:37:15,999 - INFO - [Train] Epoch 8, Batch 37: Loss=0.028448
2024-12-30 18:37:16,495 - INFO - [Train] Epoch 8, Batch 38: Loss=0.027858
2024-12-30 18:37:16,985 - INFO - [Train] Epoch 8, Batch 39: Loss=0.030722
2024-12-30 18:37:17,527 - INFO - [Train] Epoch 8, Batch 40: Loss=0.034675
2024-12-30 18:37:18,037 - INFO - [Train] Epoch 8, Batch 41: Loss=0.027841
2024-12-30 18:37:18,560 - INFO - [Train] Epoch 8, Batch 42: Loss=0.039095
2024-12-30 18:37:21,867 - INFO - [Train] Epoch 8, Batch 43: Loss=0.136356
2024-12-30 18:37:30,442 - INFO - [Train] Epoch 8, Batch 44: Loss=0.032353
2024-12-30 18:37:30,916 - INFO - [Train] Epoch 8, Batch 45: Loss=0.040728
2024-12-30 18:37:31,374 - INFO - [Train] Epoch 8, Batch 46: Loss=0.032827
2024-12-30 18:37:31,818 - INFO - [Train] Epoch 8, Batch 47: Loss=0.040103
2024-12-30 18:37:32,238 - INFO - [Train] Epoch 8, Batch 48: Loss=0.030493
2024-12-30 18:37:32,659 - INFO - [Train] Epoch 8, Batch 49: Loss=0.031333
2024-12-30 18:37:33,081 - INFO - [Train] Epoch 8, Batch 50: Loss=0.035214
2024-12-30 18:37:35,113 - INFO - [Train] Epoch 8 completed -> Avg Loss: 0.038290
2024-12-30 18:37:35,114 - INFO - [Train] Epoch 8 completed -> Avg Loss: 0.038290
2024-12-30 18:37:35,128 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_8.pth
2024-12-30 18:37:35,128 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_8.pth
2024-12-30 18:37:35,129 - INFO - [Train] Epoch 9/10 started.
2024-12-30 18:38:15,218 - INFO - [Train] Epoch 9, Batch 1: Loss=0.031788
2024-12-30 18:38:15,796 - INFO - [Train] Epoch 9, Batch 2: Loss=0.040537
2024-12-30 18:38:16,373 - INFO - [Train] Epoch 9, Batch 3: Loss=0.027980
2024-12-30 18:38:16,946 - INFO - [Train] Epoch 9, Batch 4: Loss=0.034206
2024-12-30 18:38:17,561 - INFO - [Train] Epoch 9, Batch 5: Loss=0.032116
2024-12-30 18:38:18,233 - INFO - [Train] Epoch 9, Batch 6: Loss=0.038235
2024-12-30 18:38:18,808 - INFO - [Train] Epoch 9, Batch 7: Loss=0.032084
2024-12-30 18:38:19,371 - INFO - [Train] Epoch 9, Batch 8: Loss=0.034408
2024-12-30 18:38:37,048 - INFO - [Train] Epoch 9, Batch 9: Loss=0.027778
2024-12-30 18:38:37,549 - INFO - [Train] Epoch 9, Batch 10: Loss=0.027777
2024-12-30 18:38:38,051 - INFO - [Train] Epoch 9, Batch 11: Loss=0.029740
2024-12-30 18:38:38,530 - INFO - [Train] Epoch 9, Batch 12: Loss=0.037462
2024-12-30 18:38:39,015 - INFO - [Train] Epoch 9, Batch 13: Loss=0.030342
2024-12-30 18:38:39,486 - INFO - [Train] Epoch 9, Batch 14: Loss=0.032283
2024-12-30 18:38:39,963 - INFO - [Train] Epoch 9, Batch 15: Loss=0.027750
2024-12-30 18:38:40,445 - INFO - [Train] Epoch 9, Batch 16: Loss=0.034666
2024-12-30 18:38:56,601 - INFO - [Train] Epoch 9, Batch 17: Loss=0.030034
2024-12-30 18:38:57,229 - INFO - [Train] Epoch 9, Batch 18: Loss=0.027645
2024-12-30 18:38:57,826 - INFO - [Train] Epoch 9, Batch 19: Loss=0.041209
2024-12-30 18:38:58,364 - INFO - [Train] Epoch 9, Batch 20: Loss=0.032010
2024-12-30 18:38:58,925 - INFO - [Train] Epoch 9, Batch 21: Loss=0.029648
2024-12-30 18:39:01,173 - INFO - [Train] Epoch 9, Batch 22: Loss=0.037894
2024-12-30 18:39:01,724 - INFO - [Train] Epoch 9, Batch 23: Loss=0.034075
2024-12-30 18:39:02,259 - INFO - [Train] Epoch 9, Batch 24: Loss=0.034960
2024-12-30 18:39:22,992 - INFO - [Train] Epoch 9, Batch 25: Loss=0.028969
2024-12-30 18:39:23,469 - INFO - [Train] Epoch 9, Batch 26: Loss=0.043388
2024-12-30 18:39:23,943 - INFO - [Train] Epoch 9, Batch 27: Loss=0.036418
2024-12-30 18:39:24,450 - INFO - [Train] Epoch 9, Batch 28: Loss=0.033869
2024-12-30 18:39:24,955 - INFO - [Train] Epoch 9, Batch 29: Loss=0.032246
2024-12-30 18:39:25,452 - INFO - [Train] Epoch 9, Batch 30: Loss=0.030133
2024-12-30 18:39:25,989 - INFO - [Train] Epoch 9, Batch 31: Loss=0.033495
2024-12-30 18:39:26,504 - INFO - [Train] Epoch 9, Batch 32: Loss=0.031445
2024-12-30 18:39:43,041 - INFO - [Train] Epoch 9, Batch 33: Loss=0.027699
2024-12-30 18:39:43,647 - INFO - [Train] Epoch 9, Batch 34: Loss=0.030256
2024-12-30 18:39:44,243 - INFO - [Train] Epoch 9, Batch 35: Loss=0.027753
2024-12-30 18:39:44,816 - INFO - [Train] Epoch 9, Batch 36: Loss=0.035965
2024-12-30 18:39:45,479 - INFO - [Train] Epoch 9, Batch 37: Loss=0.029174
2024-12-30 18:39:46,013 - INFO - [Train] Epoch 9, Batch 38: Loss=0.029678
2024-12-30 18:39:46,615 - INFO - [Train] Epoch 9, Batch 39: Loss=0.065173
2024-12-30 18:39:47,231 - INFO - [Train] Epoch 9, Batch 40: Loss=0.031496
2024-12-30 18:39:48,862 - INFO - [Train] Epoch 9, Batch 41: Loss=0.154050
2024-12-30 18:39:49,378 - INFO - [Train] Epoch 9, Batch 42: Loss=0.029211
2024-12-30 18:39:49,886 - INFO - [Train] Epoch 9, Batch 43: Loss=0.035637
2024-12-30 18:39:57,279 - INFO - [Train] Epoch 9, Batch 44: Loss=0.030649
2024-12-30 18:39:57,766 - INFO - [Train] Epoch 9, Batch 45: Loss=0.032527
2024-12-30 18:40:01,407 - INFO - [Train] Epoch 9, Batch 46: Loss=0.039484
2024-12-30 18:40:01,839 - INFO - [Train] Epoch 9, Batch 47: Loss=0.029267
2024-12-30 18:40:02,285 - INFO - [Train] Epoch 9, Batch 48: Loss=0.027959
2024-12-30 18:40:02,928 - INFO - [Train] Epoch 9, Batch 49: Loss=0.028924
2024-12-30 18:40:03,351 - INFO - [Train] Epoch 9, Batch 50: Loss=0.147123
2024-12-30 18:40:04,880 - INFO - [Train] Epoch 9 completed -> Avg Loss: 0.037772
2024-12-30 18:40:04,880 - INFO - [Train] Epoch 9 completed -> Avg Loss: 0.037772
2024-12-30 18:40:04,894 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_9.pth
2024-12-30 18:40:04,894 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_9.pth
2024-12-30 18:40:04,894 - INFO - [Train] Epoch 10/10 started.
2024-12-30 18:40:34,758 - INFO - [Train] Epoch 10, Batch 1: Loss=0.028545
2024-12-30 18:40:35,216 - INFO - [Train] Epoch 10, Batch 2: Loss=0.037951
2024-12-30 18:40:38,775 - INFO - [Train] Epoch 10, Batch 3: Loss=0.034654
2024-12-30 18:40:39,230 - INFO - [Train] Epoch 10, Batch 4: Loss=0.029384
2024-12-30 18:40:39,691 - INFO - [Train] Epoch 10, Batch 5: Loss=0.031748
2024-12-30 18:40:40,138 - INFO - [Train] Epoch 10, Batch 6: Loss=0.034975
2024-12-30 18:40:40,585 - INFO - [Train] Epoch 10, Batch 7: Loss=0.035021
2024-12-30 18:40:41,069 - INFO - [Train] Epoch 10, Batch 8: Loss=0.028327
2024-12-30 18:40:47,311 - INFO - [Train] Epoch 10, Batch 9: Loss=0.030892
2024-12-30 18:40:51,724 - INFO - [Train] Epoch 10, Batch 10: Loss=0.032609
2024-12-30 18:41:06,609 - INFO - [Train] Epoch 10, Batch 11: Loss=0.036270
2024-12-30 18:41:07,152 - INFO - [Train] Epoch 10, Batch 12: Loss=0.033581
2024-12-30 18:41:07,641 - INFO - [Train] Epoch 10, Batch 13: Loss=0.031455
2024-12-30 18:41:08,171 - INFO - [Train] Epoch 10, Batch 14: Loss=0.027513
2024-12-30 18:41:08,634 - INFO - [Train] Epoch 10, Batch 15: Loss=0.036341
2024-12-30 18:41:09,101 - INFO - [Train] Epoch 10, Batch 16: Loss=0.036920
2024-12-30 18:41:09,565 - INFO - [Train] Epoch 10, Batch 17: Loss=0.028101
2024-12-30 18:41:10,974 - INFO - [Train] Epoch 10, Batch 18: Loss=0.027487
2024-12-30 18:41:24,136 - INFO - [Train] Epoch 10, Batch 19: Loss=0.032114
2024-12-30 18:41:24,588 - INFO - [Train] Epoch 10, Batch 20: Loss=0.031668
2024-12-30 18:41:25,108 - INFO - [Train] Epoch 10, Batch 21: Loss=0.032007
2024-12-30 18:41:25,650 - INFO - [Train] Epoch 10, Batch 22: Loss=0.030000
2024-12-30 18:41:36,058 - INFO - [Train] Epoch 10, Batch 23: Loss=0.029591
2024-12-30 18:41:36,508 - INFO - [Train] Epoch 10, Batch 24: Loss=0.032508
2024-12-30 18:41:36,958 - INFO - [Train] Epoch 10, Batch 25: Loss=0.035794
2024-12-30 18:41:37,430 - INFO - [Train] Epoch 10, Batch 26: Loss=0.032128
2024-12-30 18:41:43,344 - INFO - [Train] Epoch 10, Batch 27: Loss=0.037047
2024-12-30 18:41:43,806 - INFO - [Train] Epoch 10, Batch 28: Loss=0.029457
2024-12-30 18:41:44,264 - INFO - [Train] Epoch 10, Batch 29: Loss=0.138537
2024-12-30 18:41:44,716 - INFO - [Train] Epoch 10, Batch 30: Loss=0.034836
2024-12-30 18:41:57,626 - INFO - [Train] Epoch 10, Batch 31: Loss=0.027434
2024-12-30 18:41:58,092 - INFO - [Train] Epoch 10, Batch 32: Loss=0.028374
2024-12-30 18:41:58,566 - INFO - [Train] Epoch 10, Batch 33: Loss=0.037604
2024-12-30 18:41:59,039 - INFO - [Train] Epoch 10, Batch 34: Loss=0.034002
2024-12-30 18:41:59,521 - INFO - [Train] Epoch 10, Batch 35: Loss=0.031432
2024-12-30 18:42:00,016 - INFO - [Train] Epoch 10, Batch 36: Loss=0.067463
2024-12-30 18:42:00,484 - INFO - [Train] Epoch 10, Batch 37: Loss=0.029737
2024-12-30 18:42:00,982 - INFO - [Train] Epoch 10, Batch 38: Loss=0.131296
2024-12-30 18:42:14,556 - INFO - [Train] Epoch 10, Batch 39: Loss=0.030087
2024-12-30 18:42:15,054 - INFO - [Train] Epoch 10, Batch 40: Loss=0.031276
2024-12-30 18:42:15,570 - INFO - [Train] Epoch 10, Batch 41: Loss=0.031822
2024-12-30 18:42:16,066 - INFO - [Train] Epoch 10, Batch 42: Loss=0.027432
2024-12-30 18:42:16,571 - INFO - [Train] Epoch 10, Batch 43: Loss=0.034497
2024-12-30 18:42:17,079 - INFO - [Train] Epoch 10, Batch 44: Loss=0.036838
2024-12-30 18:42:17,588 - INFO - [Train] Epoch 10, Batch 45: Loss=0.027670
2024-12-30 18:42:18,083 - INFO - [Train] Epoch 10, Batch 46: Loss=0.030439
2024-12-30 18:42:33,454 - INFO - [Train] Epoch 10, Batch 47: Loss=0.030917
2024-12-30 18:42:33,977 - INFO - [Train] Epoch 10, Batch 48: Loss=0.032914
2024-12-30 18:42:34,472 - INFO - [Train] Epoch 10, Batch 49: Loss=0.029035
2024-12-30 18:42:34,936 - INFO - [Train] Epoch 10, Batch 50: Loss=0.031954
2024-12-30 18:42:37,571 - INFO - [Train] Epoch 10 completed -> Avg Loss: 0.036794
2024-12-30 18:42:37,571 - INFO - [Train] Epoch 10 completed -> Avg Loss: 0.036794
2024-12-30 18:42:37,586 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_10.pth
2024-12-30 18:42:37,587 - INFO - [Train] Saved checkpoint: C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\CheckPoints\model_epoch_10.pth
2024-12-30 18:43:42,847 - INFO - [Train] Training completed. Cleared memory cache.
2024-12-30 18:43:42,847 - INFO - [Train] Training completed. Cleared memory cache.
2024-12-30 18:43:42,861 - INFO - [Train] Final model saved at C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\Final_model\Final_model2.pth
2024-12-30 18:43:42,861 - INFO - [Train] Final model saved at C:\Users\didri\Desktop\LearnReflect VideoEnchancer\AI UNet-Architecture\UNet_Model\Final_model\Final_model2.pth
